source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
Epithelial cells,EnEpi cells,VTN,ITGAV_ITGB8,5.8624118615580176e-8,0,VTN_ITGAV_ITGB8,VTN - (ITGAV+ITGB8),VTN,ECM-Receptor,KEGG: hsa04512
Erythrocytes,EnEpi cells,VTN,ITGAV_ITGB8,2.8651678309378275e-8,0,VTN_ITGAV_ITGB8,VTN - (ITGAV+ITGB8),VTN,ECM-Receptor,KEGG: hsa04512
Mast cells,EnEpi cells,VTN,ITGAV_ITGB8,3.678713169174351e-8,0,VTN_ITGAV_ITGB8,VTN - (ITGAV+ITGB8),VTN,ECM-Receptor,KEGG: hsa04512
Mesenchymal cells,EnEpi cells,VTN,ITGAV_ITGB8,6.115027657539052e-8,0,VTN_ITGAV_ITGB8,VTN - (ITGAV+ITGB8),VTN,ECM-Receptor,KEGG: hsa04512
Myeloid cells,EnEpi cells,VTN,ITGAV_ITGB8,5.1482856601509964e-8,0,VTN_ITGAV_ITGB8,VTN - (ITGAV+ITGB8),VTN,ECM-Receptor,KEGG: hsa04512
Smooth muscle cells,EnEpi cells,VTN,ITGAV_ITGB8,5.993243489368874e-8,0,VTN_ITGAV_ITGB8,VTN - (ITGAV+ITGB8),VTN,ECM-Receptor,KEGG: hsa04512
T/NK cells,EnEpi cells,VTN,ITGAV_ITGB8,3.8772481108758325e-8,0,VTN_ITGAV_ITGB8,VTN - (ITGAV+ITGB8),VTN,ECM-Receptor,KEGG: hsa04512
B/Plasma cells,Epithelial cells,VTN,ITGAV_ITGB8,3.019689431552282e-8,0,VTN_ITGAV_ITGB8,VTN - (ITGAV+ITGB8),VTN,ECM-Receptor,KEGG: hsa04512
Endothelial cells,Epithelial cells,VTN,ITGAV_ITGB8,9.682184670153589e-8,0,VTN_ITGAV_ITGB8,VTN - (ITGAV+ITGB8),VTN,ECM-Receptor,KEGG: hsa04512
EnEpi cells,Epithelial cells,VTN,ITGAV_ITGB8,5.341367986025049e-8,0,VTN_ITGAV_ITGB8,VTN - (ITGAV+ITGB8),VTN,ECM-Receptor,KEGG: hsa04512
EnS cells,Epithelial cells,VTN,ITGAV_ITGB8,7.002374398892485e-8,0,VTN_ITGAV_ITGB8,VTN - (ITGAV+ITGB8),VTN,ECM-Receptor,KEGG: hsa04512
Epithelial cells,Epithelial cells,VTN,ITGAV_ITGB8,6.159962864695536e-8,0,VTN_ITGAV_ITGB8,VTN - (ITGAV+ITGB8),VTN,ECM-Receptor,KEGG: hsa04512
Erythrocytes,Epithelial cells,VTN,ITGAV_ITGB8,3.010591525013763e-8,0,VTN_ITGAV_ITGB8,VTN - (ITGAV+ITGB8),VTN,ECM-Receptor,KEGG: hsa04512
Mast cells,Epithelial cells,VTN,ITGAV_ITGB8,3.8654289518092823e-8,0,VTN_ITGAV_ITGB8,VTN - (ITGAV+ITGB8),VTN,ECM-Receptor,KEGG: hsa04512
Mesenchymal cells,Epithelial cells,VTN,ITGAV_ITGB8,6.4254003593985135e-08,0,VTN_ITGAV_ITGB8,VTN - (ITGAV+ITGB8),VTN,ECM-Receptor,KEGG: hsa04512
Myeloid cells,Epithelial cells,VTN,ITGAV_ITGB8,5.409590667422204e-8,0,VTN_ITGAV_ITGB8,VTN - (ITGAV+ITGB8),VTN,ECM-Receptor,KEGG: hsa04512
Smooth muscle cells,Epithelial cells,VTN,ITGAV_ITGB8,6.297434947077825e-8,0,VTN_ITGAV_ITGB8,VTN - (ITGAV+ITGB8),VTN,ECM-Receptor,KEGG: hsa04512
T/NK cells,Epithelial cells,VTN,ITGAV_ITGB8,4.0740406795512105e-8,0,VTN_ITGAV_ITGB8,VTN - (ITGAV+ITGB8),VTN,ECM-Receptor,KEGG: hsa04512
B/Plasma cells,EnEpi cells,FN1,ITGAV_ITGB8,1.1714785028568653e-4,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
Endothelial cells,EnEpi cells,FN1,ITGAV_ITGB8,5.144864360067377e-4,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
EnEpi cells,EnEpi cells,FN1,ITGAV_ITGB8,1.5731099108590917e-4,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
EnS cells,EnEpi cells,FN1,ITGAV_ITGB8,0.0012785420579164016,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
Epithelial cells,EnEpi cells,FN1,ITGAV_ITGB8,6.171822561494143e-4,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
Erythrocytes,EnEpi cells,FN1,ITGAV_ITGB8,2.4148030090995074e-4,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
Mast cells,EnEpi cells,FN1,ITGAV_ITGB8,7.871668670239465e-5,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
Mesenchymal cells,EnEpi cells,FN1,ITGAV_ITGB8,0.0014062726444913414,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
Myeloid cells,EnEpi cells,FN1,ITGAV_ITGB8,3.878295734155652e-4,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
Smooth muscle cells,EnEpi cells,FN1,ITGAV_ITGB8,0.001103070783441917,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
T/NK cells,EnEpi cells,FN1,ITGAV_ITGB8,7.435321836416885e-5,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
B/Plasma cells,Epithelial cells,FN1,ITGAV_ITGB8,1.2309304359980842e-4,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
Endothelial cells,Epithelial cells,FN1,ITGAV_ITGB8,5.405854567053208e-4,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
EnEpi cells,Epithelial cells,FN1,ITGAV_ITGB8,1.6529410624338762e-4,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
EnS cells,Epithelial cells,FN1,ITGAV_ITGB8,0.0013433482251251968,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
Epithelial cells,Epithelial cells,FN1,ITGAV_ITGB8,6.484874808178852e-4,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
Erythrocytes,Epithelial cells,FN1,ITGAV_ITGB8,2.53733701121689e-4,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
Mast cells,Epithelial cells,FN1,ITGAV_ITGB8,8.271167951351222e-5,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
Mesenchymal cells,Epithelial cells,FN1,ITGAV_ITGB8,0.0014775435840837271,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
Myeloid cells,Epithelial cells,FN1,ITGAV_ITGB8,4.075061267888766e-4,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
Smooth muscle cells,Epithelial cells,FN1,ITGAV_ITGB8,0.0011589930628022396,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
T/NK cells,Epithelial cells,FN1,ITGAV_ITGB8,7.812677575469309e-5,0,FN1_ITGAV_ITGB8,FN1 - (ITGAV+ITGB8),FN1,ECM-Receptor,KEGG: hsa04512
Mesenchymal cells,EnEpi cells,LAMA4,ITGAV_ITGB8,5.499990372741806e-4,0,LAMA4_ITGAV_ITGB8,LAMA4 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
Mesenchymal cells,Epithelial cells,LAMA4,ITGAV_ITGB8,5.778985101385849e-4,0,LAMA4_ITGAV_ITGB8,LAMA4 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
Mesenchymal cells,EnEpi cells,LAMB2,ITGAV_ITGB8,7.919481046280109e-4,0,LAMB2_ITGAV_ITGB8,LAMB2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
Smooth muscle cells,EnEpi cells,LAMB2,ITGAV_ITGB8,3.428472737569927e-4,0,LAMB2_ITGAV_ITGB8,LAMB2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
Mesenchymal cells,Epithelial cells,LAMB2,ITGAV_ITGB8,8.32110565126126e-4,0,LAMB2_ITGAV_ITGB8,LAMB2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
Smooth muscle cells,Epithelial cells,LAMB2,ITGAV_ITGB8,3.602424702982451e-4,0,LAMB2_ITGAV_ITGB8,LAMB2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
B/Plasma cells,EnEpi cells,COL1A1,ITGAV_ITGB8,7.124346762388888e-4,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Endothelial cells,EnEpi cells,COL1A1,ITGAV_ITGB8,5.732629521107366e-4,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
EnEpi cells,EnEpi cells,COL1A1,ITGAV_ITGB8,8.533748228865554e-4,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
EnS cells,EnEpi cells,COL1A1,ITGAV_ITGB8,0.006174519547806875,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Epithelial cells,EnEpi cells,COL1A1,ITGAV_ITGB8,0.004543889324128022,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Erythrocytes,EnEpi cells,COL1A1,ITGAV_ITGB8,0.0014213372376483612,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Mast cells,EnEpi cells,COL1A1,ITGAV_ITGB8,4.425129782468549e-5,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Mesenchymal cells,EnEpi cells,COL1A1,ITGAV_ITGB8,0.005435148189492397,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Myeloid cells,EnEpi cells,COL1A1,ITGAV_ITGB8,0.002016905181727335,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Smooth muscle cells,EnEpi cells,COL1A1,ITGAV_ITGB8,0.00291682410942837,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
T/NK cells,EnEpi cells,COL1A1,ITGAV_ITGB8,5.3332238640239104e-5,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
B/Plasma cells,Epithelial cells,COL1A1,ITGAV_ITGB8,7.485677533770924e-4,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Endothelial cells,Epithelial cells,COL1A1,ITGAV_ITGB8,6.023418084850592e-4,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
EnEpi cells,Epithelial cells,COL1A1,ITGAV_ITGB8,8.96649651859427e-4,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
EnS cells,Epithelial cells,COL1A1,ITGAV_ITGB8,0.006485879199764599,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Epithelial cells,Epithelial cells,COL1A1,ITGAV_ITGB8,0.004773416879722426,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Erythrocytes,Epithelial cells,COL1A1,ITGAV_ITGB8,0.001493370520212718,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Mast cells,Epithelial cells,COL1A1,ITGAV_ITGB8,4.649720052657105e-5,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Mesenchymal cells,Epithelial cells,COL1A1,ITGAV_ITGB8,0.005709438095552532,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Myeloid cells,Epithelial cells,COL1A1,ITGAV_ITGB8,0.002119057759263282,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Smooth muscle cells,Epithelial cells,COL1A1,ITGAV_ITGB8,0.0030644159870991247,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
T/NK cells,Epithelial cells,COL1A1,ITGAV_ITGB8,5.603900390559386e-5,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
B/Plasma cells,EnEpi cells,COL1A2,ITGAV_ITGB8,0.0015375512888375735,0,COL1A2_ITGAV_ITGB8,COL1A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
EnEpi cells,EnEpi cells,COL1A2,ITGAV_ITGB8,0.001591206688532114,0,COL1A2_ITGAV_ITGB8,COL1A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
EnS cells,EnEpi cells,COL1A2,ITGAV_ITGB8,0.009188281568305963,0,COL1A2_ITGAV_ITGB8,COL1A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Epithelial cells,EnEpi cells,COL1A2,ITGAV_ITGB8,0.0015227674402833338,0,COL1A2_ITGAV_ITGB8,COL1A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Erythrocytes,EnEpi cells,COL1A2,ITGAV_ITGB8,0.002418555804407084,0,COL1A2_ITGAV_ITGB8,COL1A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Mesenchymal cells,EnEpi cells,COL1A2,ITGAV_ITGB8,0.008321602332654186,0,COL1A2_ITGAV_ITGB8,COL1A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Myeloid cells,EnEpi cells,COL1A2,ITGAV_ITGB8,0.00176564212598538,0,COL1A2_ITGAV_ITGB8,COL1A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Smooth muscle cells,EnEpi cells,COL1A2,ITGAV_ITGB8,0.004556592195452257,0,COL1A2_ITGAV_ITGB8,COL1A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
B/Plasma cells,Epithelial cells,COL1A2,ITGAV_ITGB8,0.0016154647640893895,0,COL1A2_ITGAV_ITGB8,COL1A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
EnEpi cells,Epithelial cells,COL1A2,ITGAV_ITGB8,0.0016718345310088498,0,COL1A2_ITGAV_ITGB8,COL1A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
EnS cells,Epithelial cells,COL1A2,ITGAV_ITGB8,0.00965013913102364,0,COL1A2_ITGAV_ITGB8,COL1A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Epithelial cells,Epithelial cells,COL1A2,ITGAV_ITGB8,0.0015999329630678228,0,COL1A2_ITGAV_ITGB8,COL1A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Erythrocytes,Epithelial cells,COL1A2,ITGAV_ITGB8,0.0025409994594498535,0,COL1A2_ITGAV_ITGB8,COL1A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Mesenchymal cells,Epithelial cells,COL1A2,ITGAV_ITGB8,0.008740279749808733,0,COL1A2_ITGAV_ITGB8,COL1A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Myeloid cells,Epithelial cells,COL1A2,ITGAV_ITGB8,0.0018550923425881129,0,COL1A2_ITGAV_ITGB8,COL1A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Smooth muscle cells,Epithelial cells,COL1A2,ITGAV_ITGB8,0.00478675833146435,0,COL1A2_ITGAV_ITGB8,COL1A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Endothelial cells,EnEpi cells,COL4A1,ITGAV_ITGB8,0.0012171683804923822,0,COL4A1_ITGAV_ITGB8,COL4A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
EnS cells,EnEpi cells,COL4A1,ITGAV_ITGB8,0.0015414514852324607,0,COL4A1_ITGAV_ITGB8,COL4A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Epithelial cells,EnEpi cells,COL4A1,ITGAV_ITGB8,0.0012985921515734989,0,COL4A1_ITGAV_ITGB8,COL4A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Mesenchymal cells,EnEpi cells,COL4A1,ITGAV_ITGB8,4.560927301652684e-4,0,COL4A1_ITGAV_ITGB8,COL4A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Myeloid cells,EnEpi cells,COL4A1,ITGAV_ITGB8,4.893726483371706e-4,0,COL4A1_ITGAV_ITGB8,COL4A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Smooth muscle cells,EnEpi cells,COL4A1,ITGAV_ITGB8,0.0018836978708345307,0,COL4A1_ITGAV_ITGB8,COL4A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Endothelial cells,Epithelial cells,COL4A1,ITGAV_ITGB8,0.0012788676497261944,0,COL4A1_ITGAV_ITGB8,COL4A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
EnS cells,Epithelial cells,COL4A1,ITGAV_ITGB8,0.0016195622774456764,0,COL4A1_ITGAV_ITGB8,COL4A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Epithelial cells,Epithelial cells,COL4A1,ITGAV_ITGB8,0.0013644132205348272,0,COL4A1_ITGAV_ITGB8,COL4A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Mesenchymal cells,Epithelial cells,COL4A1,ITGAV_ITGB8,4.792309579293847e-4,0,COL4A1_ITGAV_ITGB8,COL4A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Myeloid cells,Epithelial cells,COL4A1,ITGAV_ITGB8,5.141983447729479e-4,0,COL4A1_ITGAV_ITGB8,COL4A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Smooth muscle cells,Epithelial cells,COL4A1,ITGAV_ITGB8,0.0019791171199653413,0,COL4A1_ITGAV_ITGB8,COL4A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Endothelial cells,EnEpi cells,COL4A2,ITGAV_ITGB8,0.0010858137748918594,0,COL4A2_ITGAV_ITGB8,COL4A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
EnS cells,EnEpi cells,COL4A2,ITGAV_ITGB8,0.0018363617408768827,0,COL4A2_ITGAV_ITGB8,COL4A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Epithelial cells,EnEpi cells,COL4A2,ITGAV_ITGB8,0.0014222943866963992,0,COL4A2_ITGAV_ITGB8,COL4A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Mesenchymal cells,EnEpi cells,COL4A2,ITGAV_ITGB8,5.477463509726019e-4,0,COL4A2_ITGAV_ITGB8,COL4A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Myeloid cells,EnEpi cells,COL4A2,ITGAV_ITGB8,5.804767698536612e-4,0,COL4A2_ITGAV_ITGB8,COL4A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Smooth muscle cells,EnEpi cells,COL4A2,ITGAV_ITGB8,0.0020599035891036357,0,COL4A2_ITGAV_ITGB8,COL4A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Endothelial cells,Epithelial cells,COL4A2,ITGAV_ITGB8,0.001140862176472764,0,COL4A2_ITGAV_ITGB8,COL4A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
EnS cells,Epithelial cells,COL4A2,ITGAV_ITGB8,0.0019293878000040804,0,COL4A2_ITGAV_ITGB8,COL4A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Epithelial cells,Epithelial cells,COL4A2,ITGAV_ITGB8,0.0014943761049220643,0,COL4A2_ITGAV_ITGB8,COL4A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Mesenchymal cells,Epithelial cells,COL4A2,ITGAV_ITGB8,5.755316189662118e-4,0,COL4A2_ITGAV_ITGB8,COL4A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Myeloid cells,Epithelial cells,COL4A2,ITGAV_ITGB8,6.099213249932085e-4,0,COL4A2_ITGAV_ITGB8,COL4A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Smooth muscle cells,Epithelial cells,COL4A2,ITGAV_ITGB8,0.002164229234969666,0,COL4A2_ITGAV_ITGB8,COL4A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
EnS cells,EnEpi cells,COL6A1,ITGAV_ITGB8,0.005202240237890644,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Epithelial cells,EnEpi cells,COL6A1,ITGAV_ITGB8,0.001365259881126783,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Erythrocytes,EnEpi cells,COL6A1,ITGAV_ITGB8,0.0014755642033538155,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Mesenchymal cells,EnEpi cells,COL6A1,ITGAV_ITGB8,0.005523856946543043,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Myeloid cells,EnEpi cells,COL6A1,ITGAV_ITGB8,0.0014077554436424432,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Smooth muscle cells,EnEpi cells,COL6A1,ITGAV_ITGB8,0.003385600620546718,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
EnS cells,Epithelial cells,COL6A1,ITGAV_ITGB8,0.00546484080769998,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Epithelial cells,Epithelial cells,COL6A1,ITGAV_ITGB8,0.0014344552492798642,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Erythrocytes,Epithelial cells,COL6A1,ITGAV_ITGB8,0.0015503414384156872,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Mesenchymal cells,Epithelial cells,COL6A1,ITGAV_ITGB8,0.005802597505263038,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Myeloid cells,Epithelial cells,COL6A1,ITGAV_ITGB8,0.0014791014212844212,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Smooth muscle cells,Epithelial cells,COL6A1,ITGAV_ITGB8,0.0035568280671047225,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
EnS cells,EnEpi cells,COL6A2,ITGAV_ITGB8,0.005078766772181804,0,COL6A2_ITGAV_ITGB8,COL6A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Epithelial cells,EnEpi cells,COL6A2,ITGAV_ITGB8,0.003684720109627243,0,COL6A2_ITGAV_ITGB8,COL6A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Erythrocytes,EnEpi cells,COL6A2,ITGAV_ITGB8,0.0015914820162488245,0,COL6A2_ITGAV_ITGB8,COL6A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Mesenchymal cells,EnEpi cells,COL6A2,ITGAV_ITGB8,0.005826986356190335,0,COL6A2_ITGAV_ITGB8,COL6A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Myeloid cells,EnEpi cells,COL6A2,ITGAV_ITGB8,0.0014066238614795588,0,COL6A2_ITGAV_ITGB8,COL6A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
Smooth muscle cells,EnEpi cells,COL6A2,ITGAV_ITGB8,0.0038702266830699427,0,COL6A2_ITGAV_ITGB8,COL6A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
EnS cells,Epithelial cells,COL6A2,ITGAV_ITGB8,0.005335168030199646,0,COL6A2_ITGAV_ITGB8,COL6A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
